Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Hdop,Altitude,UTM_easting,UTM_northing,Zone,Letter
1675715210.178879,825,73612,73612,GPS1_Frame,42.33710616666667,-71.09047066666668,1.1,25.7,327785.34889430803,4689322.226900135,19,T
1675715211.1835992,826,73613,73613,GPS1_Frame,42.33710783333333,-71.09047066666668,1.1,25.4,327785.3534440311,4689322.411970779,19,T
1675715212.1811202,827,73614,73614,GPS1_Frame,42.33710899999999,-71.09047050000001,1.1,25.1,327785.3703595457,4689322.541182681,19,T
1675715213.1812105,828,73615,73615,GPS1_Frame,42.33711,-71.09047050000001,1.1,24.8,327785.3730893795,4689322.65222507,19,T
1675715214.1772144,829,73616,73616,GPS1_Frame,42.33711100000001,-71.09047033333333,1.1,24.4,327785.38954992336,4689322.762929905,19,T
1675715215.18063,830,73617,73617,GPS1_Frame,42.33711183333333,-71.09047033333333,1.1,24.0,327785.3918247847,4689322.855465226,19,T
1675715216.1820266,831,73618,73618,GPS1_Frame,42.33711266666666,-71.09047016666666,1.01,23.9,327785.40783035365,4689322.947662997,19,T
1675715217.181353,832,73619,73619,GPS1_Frame,42.33711333333334,-71.09047000000001,1.1,23.7,327785.42338095006,4689323.021353705,19,T
1675715218.1835802,833,73620,73620,GPS1_Frame,42.337114166666666,-71.09046983333333,1.1,23.6,327785.4393865183,4689323.113551475,19,T
1675715219.1829298,834,73621,73621,GPS1_Frame,42.33711466666667,-71.09046966666666,1.01,23.6,327785.4544821421,4689323.1687351195,19,T
1675715220.1840177,835,73622,73622,GPS1_Frame,42.33711533333334,-71.0904695,1.01,23.8,327785.4700327376,4689323.242425826,19,T
1675715221.1834047,836,73623,73623,GPS1_Frame,42.337115833333336,-71.09046983333333,1.01,23.8,327785.4439362404,4689323.298622122,19,T
1675715222.1831906,837,73624,73624,GPS1_Frame,42.33711616666666,-71.09047033333333,1.01,24.0,327785.4036540645,4689323.336648906,19,T
1675715223.1820352,838,73625,73625,GPS1_Frame,42.33711633333334,-71.09047050000001,1.01,24.2,327785.39037832804,4689323.355493524,19,T
1675715224.1845148,839,73626,73626,GPS1_Frame,42.3371165,-71.090471,1.01,24.3,327785.3496411805,4689323.3750132425,19,T
1675715225.1784046,840,73627,73627,GPS1_Frame,42.337116833333326,-71.09047149999999,1.01,24.5,327785.3093590033,4689323.413040026,19,T
1675715226.182066,841,73628,73628,GPS1_Frame,42.337117000000006,-71.090472,1.01,24.6,327785.2686218563,4689323.432559748,19,T
1675715227.179419,842,73629,73629,GPS1_Frame,42.337117166666665,-71.09047266666667,1.31,24.6,327785.21415400284,4689323.452417021,19,T
1675715228.1830096,843,73630,73630,GPS1_Frame,42.33711733333333,-71.09047333333334,1.31,24.7,327785.1596861476,4689323.472274293,19,T
1675715229.1807609,844,73631,73631,GPS1_Frame,42.33711733333333,-71.09047416666667,1.31,24.7,327785.091032613,4689323.4739620555,19,T
1675715230.1821384,845,73632,73632,GPS1_Frame,42.33711733333333,-71.090475,1.31,24.7,327785.02237908053,4689323.475649817,19,T
1675715231.1834302,846,73633,73633,GPS1_Frame,42.337117500000005,-71.0904755,1.31,24.8,327784.9816419324,4689323.49516954,19,T
1675715232.1855226,847,73634,73634,GPS1_Frame,42.33711766666667,-71.09047616666666,1.31,24.9,327784.92717407807,4689323.515026815,19,T
1675715233.184661,848,73635,73635,GPS1_Frame,42.33711766666667,-71.09047650000001,1.31,24.9,327784.8997126652,4689323.51570192,19,T
1675715234.177996,849,73636,73636,GPS1_Frame,42.33711783333333,-71.09047699999999,1.31,24.9,327784.85897551966,4689323.535221642,19,T
1675715235.1808739,850,73637,73637,GPS1_Frame,42.33711766666667,-71.09047733333334,1.31,25.0,327784.83105913305,4689323.517389684,19,T
1675715236.1760437,851,73638,73638,GPS1_Frame,42.33711783333333,-71.090478,1.1,24.9,327784.7765912792,4689323.53724696,19,T
1675715237.1775718,852,73639,73639,GPS1_Frame,42.33711783333333,-71.09047866666667,1.41,24.8,327784.72166845156,4689323.538597172,19,T
1675715238.1771169,853,73640,73640,GPS1_Frame,42.33711783333333,-71.09047933333333,1.41,24.8,327784.666745626,4689323.539947385,19,T
1675715239.1747925,854,73641,73641,GPS1_Frame,42.337118,-71.09047966666667,1.41,24.7,327784.63973918755,4689323.559129555,19,T
1675715240.1749504,855,73642,73642,GPS1_Frame,42.33711816666667,-71.09048016666667,1.41,24.8,327784.59900204086,4689323.578649281,19,T
1675715241.176414,856,73643,73643,GPS1_Frame,42.33711816666667,-71.09048066666666,1.41,24.8,327784.5578099219,4689323.579661941,19,T
1675715242.1726491,857,73644,73644,GPS1_Frame,42.33711816666667,-71.090481,1.41,24.9,327784.53034850716,4689323.5803370485,19,T
1675715243.1691475,858,73645,73645,GPS1_Frame,42.33711783333333,-71.09048133333334,1.41,24.9,327784.50197714503,4689323.543998025,19,T
1675715244.181345,859,73646,73646,GPS1_Frame,42.337117500000005,-71.09048133333334,1.41,25.0,327784.50106719555,4689323.506983896,19,T
1675715245.181865,860,73647,73647,GPS1_Frame,42.337117166666665,-71.09048166666666,1.41,25.2,327784.4726958331,4689323.470644874,19,T
1675715246.177442,861,73648,73648,GPS1_Frame,42.337116833333326,-71.09048166666666,1.41,25.4,327784.47178588336,4689323.433630743,19,T
1675715247.1789496,862,73649,73649,GPS1_Frame,42.33711666666667,-71.09048216666666,1.41,25.6,327784.43013878877,4689323.416136341,19,T
1675715248.1807325,863,73650,73650,GPS1_Frame,42.33711633333334,-71.09048250000001,1.41,25.8,327784.4017674234,4689323.37979732,19,T
1675715249.1849062,864,73651,73651,GPS1_Frame,42.337116,-71.09048283333333,1.41,26.0,327784.37339605985,4689323.343458297,19,T
1675715250.1819115,865,73652,73652,GPS1_Frame,42.337115499999996,-71.09048299999999,1.41,26.3,327784.3583004278,4689323.288274655,19,T
1675715251.1795528,866,73653,73653,GPS1_Frame,42.337115,-71.09048333333334,1.41,26.5,327784.3294740864,4689323.23342857,19,T
1675715252.1809165,867,73654,73654,GPS1_Frame,42.337114500000006,-71.09048349999999,1.41,26.8,327784.3143784539,4689323.178244932,19,T
1675715253.1816936,868,73655,73655,GPS1_Frame,42.33711400000001,-71.09048383333334,1.41,27.0,327784.28555211396,4689323.123398845,19,T
